workerId,problem,treatment,domain,question,options,response,correct
543,1,4,1,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], []]",False
543,2,4,3,13,"[25, 31, 37, 43]","[[37, 25, 43, 31], []]",False
543,3,4,2,13,"[25, 31, 37, 43]","[[37, 31, 25, 43], []]",False
543,4,4,3,7,"[13, 19, 25, 31]","[[25, 13, 31, 19], []]",False
543,5,4,2,8,"[15, 21, 27, 33]","[[15, 33, 21, 27], []]",True
543,6,5,1,6,"[11, 17, 23, 29]","[[11, 23, 29, 17], [29]]",True
543,7,5,3,13,"[25, 31, 37, 43]","[[25, 37, 43, 31], [37]]",True
543,8,5,2,18,"[12, 18, 24, 30]","[[12, 24, 18, 30], [24]]",True
543,9,5,3,6,"[11, 17, 23, 29]","[[29, 17, 23, 11], [29]]",False
543,10,5,2,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], [7]]",True
544,1,5,2,10,"[19, 25, 31, 37]","[[37, 31, 19, 25], [37]]",False
544,2,5,2,19,"[22, 28, 34, 40]","[[22, 34, 40, 28], [34]]",True
544,3,5,1,17,"[2, 8, 14, 20]","[[2, 14, 8, 20], [14]]",True
544,4,5,3,13,"[25, 31, 37, 43]","[[37, 31, 43, 25], [31]]",False
544,5,5,2,6,"[11, 17, 23, 29]","[[17, 23, 11, 29], [23]]",False
544,6,2,2,4,"[7, 13, 19, 25]","[[13], [7]]",False
544,7,2,2,14,"[27, 33, 39, 45]","[[33], [27]]",False
544,8,2,1,13,"[25, 31, 37, 43]","[[25], [37]]",True
544,9,2,3,10,"[19, 25, 31, 37]","[[37], [31]]",False
544,10,2,2,9,"[17, 23, 29, 35]","[[23], [17]]",False
545,1,5,3,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], [35]]",False
545,2,5,3,12,"[23, 29, 35, 41]","[[41, 35, 29, 23], [41]]",False
545,3,5,2,17,"[2, 8, 14, 20]","[[2, 8, 14, 20], [2]]",True
545,4,5,2,7,"[13, 19, 25, 31]","[[25, 31, 13, 19], [31]]",False
545,5,5,1,19,"[22, 28, 34, 40]","[[22, 28, 40, 34], [22]]",True
545,6,4,3,12,"[23, 29, 35, 41]","[[41, 35, 29, 23], []]",False
545,7,4,3,9,"[17, 23, 29, 35]","[[17, 23, 29, 35], []]",True
545,8,4,2,20,"[32, 38, 44, 50]","[[38, 32, 44, 50], []]",False
545,9,4,2,5,"[9, 15, 21, 27]","[[27, 21, 15, 9], []]",False
545,10,4,1,16,"[31, 37, 43, 49]","[[49, 43, 37, 31], []]",False
546,1,4,2,13,"[25, 31, 37, 43]","[[25, 43, 31, 37], []]",True
546,2,4,2,14,"[27, 33, 39, 45]","[[39, 45, 27, 33], []]",False
546,3,4,2,12,"[23, 29, 35, 41]","[[41, 29, 23, 35], []]",False
546,4,4,1,16,"[31, 37, 43, 49]","[[49, 43, 37, 31], []]",False
546,5,4,1,10,"[19, 25, 31, 37]","[[25, 37, 31, 19], []]",False
546,6,5,2,10,"[19, 25, 31, 37]","[[19, 37, 25, 31], [19]]",True
546,7,5,2,15,"[29, 35, 41, 47]","[[41, 29, 35, 47], [41]]",False
546,8,5,2,17,"[2, 8, 14, 20]","[[14, 20, 2, 8], [8]]",False
546,9,5,1,1,"[1, 7, 13, 19]","[[1, 13, 19, 7], [13]]",True
546,10,5,1,7,"[13, 19, 25, 31]","[[31, 25, 19, 13], [13]]",False
547,1,1,3,10,"[19, 25, 31, 37]","[[37], []]",False
547,2,1,2,10,"[19, 25, 31, 37]","[[31], []]",False
547,3,1,1,10,"[19, 25, 31, 37]","[[25], []]",False
547,4,1,1,13,"[25, 31, 37, 43]","[[25], []]",True
547,5,1,2,6,"[11, 17, 23, 29]","[[17], []]",False
547,6,4,3,7,"[13, 19, 25, 31]","[[31, 13, 25, 19], []]",False
547,7,4,2,20,"[32, 38, 44, 50]","[[38, 32, 44, 50], []]",False
547,8,4,1,2,"[3, 9, 15, 21]","[[9, 3, 15, 21], []]",False
547,9,4,1,3,"[5, 11, 17, 23]","[[5, 11, 17, 23], []]",True
547,10,4,2,4,"[7, 13, 19, 25]","[[7, 25, 19, 13], []]",True
548,1,2,3,8,"[15, 21, 27, 33]","[[21], [21]]",False
548,2,2,2,7,"[13, 19, 25, 31]","[[19], [31]]",False
548,3,2,2,11,"[21, 27, 33, 39]","[[33], [33]]",False
548,4,2,1,10,"[19, 25, 31, 37]","[[31], [25]]",False
548,5,2,1,9,"[17, 23, 29, 35]","[[35], [35]]",False
548,6,4,3,19,"[22, 28, 34, 40]","[[28, 40, 34, 22], []]",False
548,7,4,2,1,"[1, 7, 13, 19]","[[19, 1, 7, 13], []]",False
548,8,4,2,12,"[23, 29, 35, 41]","[[35, 29, 23, 41], []]",False
548,9,4,1,2,"[3, 9, 15, 21]","[[3, 9, 21, 15], []]",True
548,10,4,1,3,"[5, 11, 17, 23]","[[5, 11, 23, 17], []]",True
549,1,6,3,19,"[22, 28, 34, 40]","[[28, 40, 34, 22], [40, 28, 34, 22]]",False
549,2,6,3,16,"[31, 37, 43, 49]","[[37, 49, 43, 31], [49, 37, 43, 31]]",False
549,3,6,2,10,"[19, 25, 31, 37]","[[31, 19, 37, 25], [31, 37, 19, 25]]",False
549,4,6,3,2,"[3, 9, 15, 21]","[[3, 21, 15, 9], [21, 3, 15, 9]]",True
549,5,6,3,10,"[19, 25, 31, 37]","[[37, 19, 25, 31], [37, 19, 31, 25]]",False
549,6,2,3,3,"[5, 11, 17, 23]","[[17], [17]]",False
549,7,2,3,13,"[25, 31, 37, 43]","[[37], [37]]",False
549,8,2,2,11,"[21, 27, 33, 39]","[[33], [33]]",False
549,9,2,3,1,"[1, 7, 13, 19]","[[1], [1]]",True
549,10,2,3,2,"[3, 9, 15, 21]","[[3], [21]]",True
550,1,1,3,17,"[2, 8, 14, 20]","[[14], []]",False
550,2,1,1,4,"[7, 13, 19, 25]","[[13], []]",False
550,3,1,1,7,"[13, 19, 25, 31]","[[13], []]",True
550,4,1,3,13,"[25, 31, 37, 43]","[[31], []]",False
550,5,1,1,6,"[11, 17, 23, 29]","[[29], []]",False
550,6,5,3,18,"[12, 18, 24, 30]","[[30, 18, 12, 24], [24]]",False
550,7,5,1,2,"[3, 9, 15, 21]","[[3, 9, 15, 21], [15]]",True
550,8,5,1,4,"[7, 13, 19, 25]","[[13, 7, 25, 19], [7]]",False
550,9,5,3,9,"[17, 23, 29, 35]","[[35, 23, 17, 29], [35]]",False
550,10,5,1,19,"[22, 28, 34, 40]","[[22, 28, 34, 40], [28]]",True
551,1,6,1,11,"[21, 27, 33, 39]","[[21, 39, 33, 27], [21, 27, 39, 33]]",True
551,2,6,2,14,"[27, 33, 39, 45]","[[27, 39, 33, 45], [27, 39, 45, 33]]",True
551,3,6,1,18,"[12, 18, 24, 30]","[[18, 30, 12, 24], [18, 30, 12, 24]]",False
551,4,6,3,15,"[29, 35, 41, 47]","[[47, 41, 29, 35], [41, 35, 29, 47]]",False
551,5,6,1,14,"[27, 33, 39, 45]","[[39, 27, 33, 45], [39, 33, 27, 45]]",False
551,6,1,1,3,"[5, 11, 17, 23]","[[5], []]",True
551,7,1,2,18,"[12, 18, 24, 30]","[[24], []]",False
551,8,1,1,2,"[3, 9, 15, 21]","[[3], []]",True
551,9,1,3,4,"[7, 13, 19, 25]","[[7], []]",True
551,10,1,1,18,"[12, 18, 24, 30]","[[18], []]",False
552,1,5,2,7,"[13, 19, 25, 31]","[[31, 13, 19, 25], [31]]",False
552,2,5,2,18,"[12, 18, 24, 30]","[[30, 24, 18, 12], [30]]",False
552,3,5,3,17,"[2, 8, 14, 20]","[[20, 2, 14, 8], [20]]",False
552,4,5,3,19,"[22, 28, 34, 40]","[[40, 34, 28, 22], [28]]",False
552,5,5,1,3,"[5, 11, 17, 23]","[[11, 5, 23, 17], [11]]",False
552,6,3,2,5,"[9, 15, 21, 27]","[[15], [15, 9, 21, 27]]",False
552,7,3,2,14,"[27, 33, 39, 45]","[[33], [33, 39, 27, 45]]",False
552,8,3,3,17,"[2, 8, 14, 20]","[[20], [20, 2, 14, 8]]",False
552,9,3,3,14,"[27, 33, 39, 45]","[[45], [45, 39, 27, 33]]",False
552,10,3,1,5,"[9, 15, 21, 27]","[[9], [9, 21, 15, 27]]",True
553,1,1,2,14,"[27, 33, 39, 45]","[[45], []]",False
553,2,1,3,4,"[7, 13, 19, 25]","[[25], []]",False
553,3,1,2,7,"[13, 19, 25, 31]","[[25], []]",False
553,4,1,1,10,"[19, 25, 31, 37]","[[19], []]",True
553,5,1,1,14,"[27, 33, 39, 45]","[[45], []]",False
553,6,6,2,2,"[3, 9, 15, 21]","[[15, 21, 9, 3], [3, 15, 21, 9]]",False
553,7,6,3,1,"[1, 7, 13, 19]","[[19, 1, 13, 7], [19, 1, 7, 13]]",False
553,8,6,2,4,"[7, 13, 19, 25]","[[25, 7, 13, 19], [19, 25, 7, 13]]",False
553,9,6,1,4,"[7, 13, 19, 25]","[[7, 25, 13, 19], [25, 7, 19, 13]]",True
553,10,6,1,6,"[11, 17, 23, 29]","[[11, 29, 17, 23], [17, 29, 11, 23]]",True
554,1,5,1,1,"[1, 7, 13, 19]","[[7, 13, 19, 1], [19]]",False
554,2,5,2,17,"[2, 8, 14, 20]","[[2, 14, 8, 20], [2]]",True
554,3,5,2,19,"[22, 28, 34, 40]","[[40, 28, 34, 22], [34]]",False
554,4,5,3,14,"[27, 33, 39, 45]","[[27, 33, 45, 39], [27]]",True
554,5,5,3,9,"[17, 23, 29, 35]","[[35, 17, 23, 29], [23]]",False
554,6,3,1,11,"[21, 27, 33, 39]","[[27], [39, 33, 27, 21]]",False
554,7,3,2,3,"[5, 11, 17, 23]","[[11], [5, 11, 17, 23]]",False
554,8,3,2,6,"[11, 17, 23, 29]","[[11], [29, 17, 23, 11]]",True
554,9,3,3,19,"[22, 28, 34, 40]","[[40], [34, 28, 22, 40]]",False
554,10,3,3,2,"[3, 9, 15, 21]","[[9], [3, 9, 21, 15]]",False
555,1,4,1,4,"[7, 13, 19, 25]","[[13, 7, 25, 19], []]",False
555,2,4,3,10,"[19, 25, 31, 37]","[[37, 19, 31, 25], []]",False
555,3,4,1,10,"[19, 25, 31, 37]","[[25, 31, 19, 37], []]",False
555,4,4,3,2,"[3, 9, 15, 21]","[[15, 3, 21, 9], []]",False
555,5,4,3,3,"[5, 11, 17, 23]","[[11, 23, 17, 5], []]",False
555,6,3,1,15,"[29, 35, 41, 47]","[[47], [29, 41, 47, 35]]",False
555,7,3,3,14,"[27, 33, 39, 45]","[[45], [39, 45, 33, 27]]",False
555,8,3,1,3,"[5, 11, 17, 23]","[[23], [11, 23, 17, 5]]",False
555,9,3,3,2,"[3, 9, 15, 21]","[[15], [15, 9, 3, 21]]",False
555,10,3,3,3,"[5, 11, 17, 23]","[[11], [11, 17, 23, 5]]",False
556,1,6,3,7,"[13, 19, 25, 31]","[[19, 31, 25, 13], [25, 19, 31, 13]]",False
556,2,6,1,8,"[15, 21, 27, 33]","[[21, 27, 33, 15], [21, 15, 33, 27]]",False
556,3,6,1,7,"[13, 19, 25, 31]","[[19, 25, 31, 13], [25, 19, 31, 13]]",False
556,4,6,1,14,"[27, 33, 39, 45]","[[39, 33, 27, 45], [45, 33, 27, 39]]",False
556,5,6,2,2,"[3, 9, 15, 21]","[[3, 15, 9, 21], [3, 9, 21, 15]]",True
556,6,4,3,6,"[11, 17, 23, 29]","[[29, 11, 23, 17], []]",False
556,7,4,1,18,"[12, 18, 24, 30]","[[18, 24, 12, 30], []]",False
556,8,4,1,15,"[29, 35, 41, 47]","[[35, 41, 47, 29], []]",False
556,9,4,1,4,"[7, 13, 19, 25]","[[19, 7, 25, 13], []]",False
556,10,4,2,12,"[23, 29, 35, 41]","[[23, 41, 29, 35], []]",True
557,1,1,1,5,"[9, 15, 21, 27]","[[9], []]",True
557,2,1,1,17,"[2, 8, 14, 20]","[[14], []]",False
557,3,1,3,14,"[27, 33, 39, 45]","[[27], []]",True
557,4,1,2,7,"[13, 19, 25, 31]","[[13], []]",True
557,5,1,1,15,"[29, 35, 41, 47]","[[47], []]",False
557,6,6,1,18,"[12, 18, 24, 30]","[[24, 18, 12, 30], [12, 18, 30, 24]]",False
557,7,6,1,15,"[29, 35, 41, 47]","[[47, 41, 29, 35], [47, 35, 29, 41]]",False
557,8,6,3,20,"[32, 38, 44, 50]","[[44, 38, 32, 50], [50, 38, 44, 32]]",False
557,9,6,2,12,"[23, 29, 35, 41]","[[41, 23, 29, 35], [35, 23, 29, 41]]",False
557,10,6,1,19,"[22, 28, 34, 40]","[[40, 34, 22, 28], [22, 40, 28, 34]]",False
558,1,4,1,9,"[17, 23, 29, 35]","[[29, 35, 17, 23], []]",False
558,2,4,1,2,"[3, 9, 15, 21]","[[3, 9, 21, 15], []]",True
558,3,4,2,11,"[21, 27, 33, 39]","[[27, 21, 39, 33], []]",False
558,4,4,2,13,"[25, 31, 37, 43]","[[25, 37, 43, 31], []]",True
558,5,4,1,4,"[7, 13, 19, 25]","[[25, 19, 13, 7], []]",False
558,6,2,1,11,"[21, 27, 33, 39]","[[39], [21]]",False
558,7,2,1,1,"[1, 7, 13, 19]","[[1], [19]]",True
558,8,2,2,16,"[31, 37, 43, 49]","[[37], [31]]",False
558,9,2,2,2,"[3, 9, 15, 21]","[[3], [3]]",True
558,10,2,1,20,"[32, 38, 44, 50]","[[44], [50]]",False
559,1,3,2,16,"[31, 37, 43, 49]","[[37], [37, 43, 49, 31]]",False
559,2,3,1,13,"[25, 31, 37, 43]","[[25], [25, 37, 31, 43]]",True
559,3,3,1,15,"[29, 35, 41, 47]","[[47], [29, 47, 41, 35]]",False
559,4,3,3,5,"[9, 15, 21, 27]","[[27], [27, 15, 9, 21]]",False
559,5,3,2,7,"[13, 19, 25, 31]","[[13], [25, 31, 13, 19]]",True
559,6,5,2,11,"[21, 27, 33, 39]","[[39, 27, 21, 33], [33]]",False
559,7,5,1,14,"[27, 33, 39, 45]","[[27, 39, 33, 45], [45]]",True
559,8,5,1,2,"[3, 9, 15, 21]","[[3, 21, 15, 9], [9]]",True
559,9,5,3,1,"[1, 7, 13, 19]","[[13, 19, 1, 7], [13]]",False
559,10,5,2,1,"[1, 7, 13, 19]","[[1, 7, 13, 19], [19]]",True
560,1,4,2,10,"[19, 25, 31, 37]","[[37, 25, 31, 19], []]",False
560,2,4,3,15,"[29, 35, 41, 47]","[[41, 47, 29, 35], []]",False
560,3,4,2,18,"[12, 18, 24, 30]","[[12, 30, 24, 18], []]",True
560,4,4,3,7,"[13, 19, 25, 31]","[[19, 13, 31, 25], []]",False
560,5,4,2,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], []]",False
560,6,1,2,5,"[9, 15, 21, 27]","[[27], []]",False
560,7,1,3,18,"[12, 18, 24, 30]","[[27], []]",False
560,8,1,2,19,"[22, 28, 34, 40]","[[34], []]",False
560,9,1,3,2,"[3, 9, 15, 21]","[[9], []]",False
560,10,1,2,14,"[27, 33, 39, 45]","[[27], []]",True
561,1,3,3,18,"[12, 18, 24, 30]","[[30], [30, 18, 12, 24]]",False
561,2,3,2,7,"[13, 19, 25, 31]","[[13], [31, 19, 25, 13]]",True
561,3,3,3,20,"[32, 38, 44, 50]","[[38], [44, 38, 32, 50]]",False
561,4,3,3,17,"[2, 8, 14, 20]","[[2], [20, 14, 2, 8]]",True
561,5,3,1,10,"[19, 25, 31, 37]","[[25], [31, 25, 37, 19]]",False
561,6,5,3,6,"[11, 17, 23, 29]","[[23, 11, 29, 17], [23]]",False
561,7,5,2,1,"[1, 7, 13, 19]","[[7, 13, 19, 1], [19]]",False
561,8,5,3,7,"[13, 19, 25, 31]","[[31, 19, 25, 13], [25]]",False
561,9,5,3,1,"[1, 7, 13, 19]","[[1, 7, 19, 13], [1]]",True
561,10,5,1,10,"[19, 25, 31, 37]","[[25, 31, 19, 37], [31]]",False
562,1,2,1,20,"[32, 38, 44, 50]","[[32], [38]]",True
562,2,2,3,3,"[5, 11, 17, 23]","[[11], [11]]",False
562,3,2,3,8,"[15, 21, 27, 33]","[[15], [27]]",True
562,4,2,1,8,"[15, 21, 27, 33]","[[21], [21]]",False
562,5,2,3,20,"[32, 38, 44, 50]","[[38], [38]]",False
562,6,3,1,18,"[12, 18, 24, 30]","[[24], [24, 30, 12, 18]]",False
562,7,3,3,2,"[3, 9, 15, 21]","[[15], [15, 21, 3, 9]]",False
562,8,3,3,3,"[5, 11, 17, 23]","[[11], [23, 11, 17, 5]]",False
562,9,3,1,17,"[2, 8, 14, 20]","[[2], [2, 8, 14, 20]]",True
562,10,3,3,4,"[7, 13, 19, 25]","[[19], [19, 25, 7, 13]]",False
563,1,4,1,15,"[29, 35, 41, 47]","[[29, 41, 47, 35], []]",True
563,2,4,2,7,"[13, 19, 25, 31]","[[13, 31, 25, 19], []]",True
563,3,4,1,8,"[15, 21, 27, 33]","[[21, 15, 33, 27], []]",False
563,4,4,1,16,"[31, 37, 43, 49]","[[49, 37, 31, 43], []]",False
563,5,4,1,13,"[25, 31, 37, 43]","[[25, 37, 31, 43], []]",True
563,6,5,1,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], [2]]",True
563,7,5,2,10,"[19, 25, 31, 37]","[[37, 31, 25, 19], [37]]",False
563,8,5,1,13,"[25, 31, 37, 43]","[[25, 31, 37, 43], [25]]",True
563,9,5,1,18,"[12, 18, 24, 30]","[[12, 18, 30, 24], [18]]",True
563,10,5,1,7,"[13, 19, 25, 31]","[[25, 13, 31, 19], [13]]",False
564,1,2,1,2,"[3, 9, 15, 21]","[[9], [3]]",False
564,2,2,2,20,"[32, 38, 44, 50]","[[38], [38]]",False
564,3,2,3,20,"[32, 38, 44, 50]","[[50], [44]]",False
564,4,2,1,19,"[22, 28, 34, 40]","[[22], [28]]",True
564,5,2,2,18,"[12, 18, 24, 30]","[[24], [24]]",False
564,6,3,1,11,"[21, 27, 33, 39]","[[21], [21, 39, 33, 27]]",True
564,7,3,2,4,"[7, 13, 19, 25]","[[7], [7, 25, 19, 13]]",True
564,8,3,3,15,"[29, 35, 41, 47]","[[47], [35, 41, 47, 29]]",False
564,9,3,1,8,"[15, 21, 27, 33]","[[21], [21, 15, 33, 27]]",False
564,10,3,2,7,"[13, 19, 25, 31]","[[31], [25, 31, 19, 13]]",False
565,1,3,2,20,"[32, 38, 44, 50]","[[32], [38, 32, 44, 50]]",True
565,2,3,2,7,"[13, 19, 25, 31]","[[19], [31, 19, 25, 13]]",False
565,3,3,1,10,"[19, 25, 31, 37]","[[25], [19, 37, 25, 31]]",False
565,4,3,3,12,"[23, 29, 35, 41]","[[29], [35, 41, 23, 29]]",False
565,5,3,1,2,"[3, 9, 15, 21]","[[3], [3, 9, 21, 15]]",True
565,6,1,2,16,"[31, 37, 43, 49]","[[37], []]",False
565,7,1,2,11,"[21, 27, 33, 39]","[[33], []]",False
565,8,1,1,13,"[25, 31, 37, 43]","[[25], []]",True
565,9,1,3,8,"[15, 21, 27, 33]","[[27], []]",False
565,10,1,1,19,"[22, 28, 34, 40]","[[28], []]",False
566,1,6,1,13,"[25, 31, 37, 43]","[[25, 43, 37, 31], [25, 43, 31, 37]]",True
566,2,6,3,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], [7, 19, 25, 13]]",True
566,3,6,2,9,"[17, 23, 29, 35]","[[23, 35, 17, 29], [35, 23, 17, 29]]",False
566,4,6,3,12,"[23, 29, 35, 41]","[[35, 41, 29, 23], [35, 41, 23, 29]]",False
566,5,6,2,2,"[3, 9, 15, 21]","[[3, 15, 9, 21], [15, 9, 3, 21]]",True
566,6,3,1,2,"[3, 9, 15, 21]","[[3], [3, 9, 21, 15]]",True
566,7,3,3,3,"[5, 11, 17, 23]","[[17], [17, 11, 23, 5]]",False
566,8,3,2,11,"[21, 27, 33, 39]","[[33], [33, 39, 27, 21]]",False
566,9,3,3,13,"[25, 31, 37, 43]","[[37], [37, 43, 31, 25]]",False
566,10,3,2,17,"[2, 8, 14, 20]","[[2], [2, 14, 20, 8]]",True
567,1,3,2,5,"[9, 15, 21, 27]","[[21], [21, 15, 27, 9]]",False
567,2,3,1,5,"[9, 15, 21, 27]","[[9], [21, 9, 15, 27]]",True
567,3,3,3,3,"[5, 11, 17, 23]","[[17], [11, 17, 23, 5]]",False
567,4,3,2,7,"[13, 19, 25, 31]","[[31], [31, 19, 13, 25]]",False
567,5,3,2,10,"[19, 25, 31, 37]","[[31], [37, 31, 19, 25]]",False
567,6,1,2,15,"[29, 35, 41, 47]","[[47], []]",False
567,7,1,1,3,"[5, 11, 17, 23]","[[5], []]",True
567,8,1,3,15,"[29, 35, 41, 47]","[[41], []]",False
567,9,1,2,17,"[2, 8, 14, 20]","[[2], []]",True
567,10,1,2,10,"[19, 25, 31, 37]","[[31], []]",False
568,1,1,1,11,"[21, 27, 33, 39]","[[21], []]",True
568,2,1,1,13,"[25, 31, 37, 43]","[[37], []]",False
568,3,1,1,14,"[27, 33, 39, 45]","[[33], []]",False
568,4,1,1,15,"[29, 35, 41, 47]","[[41], []]",False
568,5,1,1,16,"[31, 37, 43, 49]","[[37], []]",False
568,6,5,1,18,"[12, 18, 24, 30]","[[30, 24, 18, 12], [30]]",False
568,7,5,1,2,"[3, 9, 15, 21]","[[3, 9, 21, 15], [3]]",True
568,8,5,1,13,"[25, 31, 37, 43]","[[37, 25, 31, 43], [37]]",False
568,9,5,1,3,"[5, 11, 17, 23]","[[5, 11, 17, 23], [5]]",True
568,10,5,1,4,"[7, 13, 19, 25]","[[19, 25, 7, 13], [19]]",False
569,1,5,2,15,"[29, 35, 41, 47]","[[35, 47, 29, 41], [35]]",False
569,2,5,3,2,"[3, 9, 15, 21]","[[15, 21, 3, 9], [15]]",False
569,3,5,3,5,"[9, 15, 21, 27]","[[15, 21, 9, 27], [15]]",False
569,4,5,2,8,"[15, 21, 27, 33]","[[15, 27, 21, 33], [15]]",True
569,5,5,2,5,"[9, 15, 21, 27]","[[15, 27, 9, 21], [15]]",False
569,6,4,2,8,"[15, 21, 27, 33]","[[15, 27, 33, 21], []]",True
569,7,4,3,2,"[3, 9, 15, 21]","[[15, 21, 3, 9], []]",False
569,8,4,3,7,"[13, 19, 25, 31]","[[25, 13, 19, 31], []]",False
569,9,4,2,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], []]",False
569,10,4,2,6,"[11, 17, 23, 29]","[[11, 23, 17, 29], []]",True
570,1,5,2,11,"[21, 27, 33, 39]","[[21, 33, 39, 27], [21]]",True
570,2,5,2,10,"[19, 25, 31, 37]","[[37, 19, 31, 25], [37]]",False
570,3,5,2,3,"[5, 11, 17, 23]","[[17, 23, 5, 11], [17]]",False
570,4,5,1,19,"[22, 28, 34, 40]","[[28, 34, 40, 22], [28]]",False
570,5,5,3,11,"[21, 27, 33, 39]","[[33, 21, 39, 27], [33]]",False
570,6,4,2,18,"[12, 18, 24, 30]","[[30, 12, 18, 24], []]",False
570,7,4,2,1,"[1, 7, 13, 19]","[[19, 1, 7, 13], []]",False
570,8,4,2,5,"[9, 15, 21, 27]","[[15, 21, 9, 27], []]",False
570,9,4,1,6,"[11, 17, 23, 29]","[[23, 11, 29, 17], []]",False
570,10,4,3,2,"[3, 9, 15, 21]","[[3, 21, 15, 9], []]",True
571,1,6,1,10,"[19, 25, 31, 37]","[[19, 37, 25, 31], [19, 37, 25, 31]]",True
571,2,6,1,11,"[21, 27, 33, 39]","[[39, 21, 33, 27], [39, 33, 27, 21]]",False
571,3,6,1,19,"[22, 28, 34, 40]","[[22, 28, 34, 40], [22, 28, 34, 40]]",True
571,4,6,2,4,"[7, 13, 19, 25]","[[7, 13, 25, 19], [7, 25, 19, 13]]",True
571,5,6,2,20,"[32, 38, 44, 50]","[[38, 44, 32, 50], [38, 32, 44, 50]]",False
571,6,1,1,9,"[17, 23, 29, 35]","[[29], []]",False
571,7,1,1,14,"[27, 33, 39, 45]","[[39], []]",False
571,8,1,1,8,"[15, 21, 27, 33]","[[21], []]",False
571,9,1,2,8,"[15, 21, 27, 33]","[[15], []]",True
571,10,1,2,13,"[25, 31, 37, 43]","[[37], []]",False
572,1,5,2,9,"[17, 23, 29, 35]","[[35, 17, 23, 29], [17]]",False
572,2,5,3,4,"[7, 13, 19, 25]","[[13, 7, 25, 19], [13]]",False
572,3,5,3,7,"[13, 19, 25, 31]","[[13, 31, 25, 19], [13]]",True
572,4,5,1,9,"[17, 23, 29, 35]","[[17, 35, 23, 29], [29]]",True
572,5,5,2,8,"[15, 21, 27, 33]","[[27, 15, 21, 33], [33]]",False
572,6,6,2,4,"[7, 13, 19, 25]","[[7, 25, 13, 19], [7, 25, 13, 19]]",True
572,7,6,3,4,"[7, 13, 19, 25]","[[13, 7, 25, 19], [13, 25, 7, 19]]",False
572,8,6,3,18,"[12, 18, 24, 30]","[[12, 18, 30, 24], [12, 30, 18, 24]]",True
572,9,6,1,12,"[23, 29, 35, 41]","[[41, 23, 35, 29], [41, 29, 23, 35]]",False
572,10,6,2,5,"[9, 15, 21, 27]","[[27, 15, 21, 9], [15, 27, 21, 9]]",False
573,1,4,3,9,"[17, 23, 29, 35]","[[35, 29, 23, 17], []]",False
573,2,4,2,9,"[17, 23, 29, 35]","[[23, 35, 17, 29], []]",False
573,3,4,2,3,"[5, 11, 17, 23]","[[23, 11, 17, 5], []]",False
573,4,4,1,3,"[5, 11, 17, 23]","[[5, 11, 17, 23], []]",True
573,5,4,3,20,"[32, 38, 44, 50]","[[38, 32, 50, 44], []]",False
573,6,1,3,5,"[9, 15, 21, 27]","[[15], []]",False
573,7,1,2,11,"[21, 27, 33, 39]","[[33], []]",False
573,8,1,2,18,"[12, 18, 24, 30]","[[24], []]",False
573,9,1,1,20,"[32, 38, 44, 50]","[[32], []]",True
573,10,1,3,20,"[32, 38, 44, 50]","[[38], []]",False
574,1,5,1,7,"[13, 19, 25, 31]","[[13, 19, 25, 31], [31]]",True
574,2,5,3,11,"[21, 27, 33, 39]","[[27, 21, 33, 39], [21]]",False
574,3,5,1,17,"[2, 8, 14, 20]","[[2, 20, 8, 14], [8]]",True
574,4,5,3,14,"[27, 33, 39, 45]","[[27, 39, 45, 33], [39]]",True
574,5,5,3,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], [29]]",False
574,6,1,1,2,"[3, 9, 15, 21]","[[9], []]",False
574,7,1,3,2,"[3, 9, 15, 21]","[[15], []]",False
574,8,1,1,3,"[5, 11, 17, 23]","[[11], []]",False
574,9,1,3,3,"[5, 11, 17, 23]","[[5], []]",True
574,10,1,3,4,"[7, 13, 19, 25]","[[19], []]",False
575,1,3,3,17,"[2, 8, 14, 20]","[[2], [2, 20, 14, 8]]",True
575,2,3,2,14,"[27, 33, 39, 45]","[[27], [27, 33, 39, 45]]",True
575,3,3,3,2,"[3, 9, 15, 21]","[[15], [3, 15, 21, 9]]",False
575,4,3,2,15,"[29, 35, 41, 47]","[[35], [35, 47, 29, 41]]",False
575,5,3,1,10,"[19, 25, 31, 37]","[[19], [19, 25, 37, 31]]",True
575,6,6,3,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], [2, 14, 20, 8]]",True
575,7,6,2,15,"[29, 35, 41, 47]","[[35, 47, 29, 41], [35, 47, 29, 41]]",False
575,8,6,3,3,"[5, 11, 17, 23]","[[17, 11, 23, 5], [17, 11, 23, 5]]",False
575,9,6,2,18,"[12, 18, 24, 30]","[[24, 18, 30, 12], [18, 24, 30, 12]]",False
575,10,6,1,4,"[7, 13, 19, 25]","[[13, 19, 25, 7], [13, 19, 25, 7]]",False
576,1,1,3,20,"[32, 38, 44, 50]","[[38], []]",False
576,2,1,3,3,"[5, 11, 17, 23]","[[11], []]",False
576,3,1,2,7,"[13, 19, 25, 31]","[[13], []]",True
